Date,Ticker,Open,High,Low,Close,Adj Close,Volume
,,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
2024-01-26,MSFT,404.3699951171875,406.1700134277344,402.42999267578125,403.92999267578125,397.9959411621094,17803300
2024-01-29,MSFT,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,403.7008972167969,24510200
2024-01-30,MSFT,412.260009765625,413.04998779296875,406.45001220703125,408.5899963378906,402.58746337890625,33477600
2024-01-31,MSFT,406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,391.73919677734375,47871100
2024-02-01,MSFT,401.8299865722656,408.0,401.79998779296875,403.7799987792969,397.84814453125,30657700
2024-02-02,MSFT,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,405.17889404296875,28256700
2024-02-05,MSFT,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,399.6906433105469,25352300
2024-02-06,MSFT,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,399.53302001953125,18382600
2024-02-07,MSFT,407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,407.9672546386719,22340500
2024-02-08,MSFT,414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,408.0263366699219,21225300
2024-02-09,MSFT,415.25,420.82000732421875,415.0899963378906,420.54998779296875,414.3717956542969,22032800
2024-02-12,MSFT,420.55999755859375,420.739990234375,414.75,415.260009765625,409.15948486328125,21202900
2024-02-13,MSFT,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,400.3507995605469,27824900
2024-02-14,MSFT,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,404.2203674316406,20401200
2024-02-15,MSFT,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,401.3280944824219,21825500
2024-02-16,MSFT,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,398.8602600097656,22296500
2024-02-20,MSFT,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,397.6065673828125,24307900
2024-02-21,MSFT,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,397.0044250488281,18518900
2024-02-22,MSFT,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,406.3525390625,27009900
2024-02-23,MSFT,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,405.0594177246094,16295900
2024-02-26,MSFT,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,402.2955017089844,16193500
2024-02-27,MSFT,407.989990234375,408.32000732421875,403.8500061035156,407.4800109863281,402.2362365722656,14835800
2024-02-28,MSFT,408.17999267578125,409.29998779296875,405.32000732421875,407.7200012207031,402.4731750488281,13183100
2024-02-29,MSFT,408.6400146484375,414.20001220703125,405.9200134277344,413.6400146484375,408.3170166015625,31947300
2024-03-01,MSFT,411.2699890136719,415.8699951171875,410.8800048828125,415.5,410.15301513671875,17823400
2024-03-04,MSFT,413.44000244140625,417.3500061035156,412.32000732421875,414.9200134277344,409.5805358886719,17596000
2024-03-05,MSFT,413.9599914550781,414.25,400.6400146484375,402.6499938964844,397.46844482421875,26919200
2024-03-06,MSFT,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,396.91558837890625,22344100
2024-03-07,MSFT,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,403.8749084472656,18718500
2024-03-08,MSFT,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,400.9924621582031,18002200
2024-03-11,MSFT,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,399.3143005371094,16120800
2024-03-12,MSFT,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,409.9358825683594,22457000
2024-03-13,MSFT,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,409.7582092285156,17115900
2024-03-14,MSFT,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,419.74798583984375,34157300
2024-03-15,MSFT,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,411.0611572265625,45079900
2024-03-18,MSFT,414.25,420.7300109863281,413.7799987792969,417.32000732421875,411.9496154785156,20106000
2024-03-19,MSFT,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,415.98699951171875,19837900
2024-03-20,MSFT,422.0,425.9599914550781,420.6600036621094,425.2300109863281,419.7578125,17860100
2024-03-21,MSFT,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,423.8445739746094,21296200
2024-03-22,MSFT,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,423.2226867675781,17648500
2024-03-25,MSFT,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,417.4183349609375,18060500
2024-03-26,MSFT,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,416.2239074707031,16725600
2024-03-27,MSFT,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,416.0067138671875,16705000
2024-03-28,MSFT,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,415.3058776855469,21871200
2024-04-01,MSFT,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,419.1063537597656,16316000
2024-04-02,MSFT,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,416.0166015625,17912000
2024-04-03,MSFT,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,415.0393371582031,16502300
2024-04-04,MSFT,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,412.50244140625,19370900
2024-04-05,MSFT,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,420.0440673828125,16554800
2024-04-08,MSFT,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,419.1260681152344,14272400
2024-04-09,MSFT,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,420.7943420410156,12496900
2024-04-10,MSFT,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,417.81317138671875,16216600
2024-04-11,MSFT,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,422.4230651855469,17966400
2024-04-12,MSFT,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,416.4706726074219,19253800
2024-04-15,MSFT,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,408.3170166015625,20273500
2024-04-16,MSFT,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,409.244873046875,16765600
2024-04-17,MSFT,417.25,418.8800048828125,410.3299865722656,411.8399963378906,406.5401306152344,15855500
2024-04-18,MSFT,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,399.06756591796875,21029900
2024-04-19,MSFT,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,393.9838562011719,30565800
2024-04-22,MSFT,400.0799865722656,402.8500061035156,395.75,400.9599914550781,395.8001403808594,20286900
2024-04-23,MSFT,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,402.3250732421875,15734500
2024-04-24,MSFT,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,403.7958984375,15065300
2024-04-25,MSFT,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,393.9048767089844,40586500
2024-04-26,MSFT,412.1700134277344,413.0,405.760009765625,406.32000732421875,401.0911560058594,29694700
2024-04-29,MSFT,405.25,406.32000732421875,399.19000244140625,402.25,397.07354736328125,19582100
2024-04-30,MSFT,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,384.31982421875,28781400
2024-05-01,MSFT,392.6099853515625,401.7200012207031,390.30999755859375,394.94000244140625,389.8575744628906,23562500
2024-05-02,MSFT,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,392.7203063964844,17709400
2024-05-03,MSFT,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,401.42681884765625,17446700
2024-05-06,MSFT,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,408.2182922363281,16996600
2024-05-07,MSFT,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,404.07232666015625,20018200
2024-05-08,MSFT,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,405.2568664550781,11792300
2024-05-09,MSFT,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,407.01397705078125,14689700
2024-05-10,MSFT,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,409.40283203125,13402300
2024-05-13,MSFT,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,408.39593505859375,15440200
2024-05-14,MSFT,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,411.19940185546875,15109300
2024-05-15,MSFT,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,418.3887939453125,22239500
2024-05-16,MSFT,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,416.3219299316406,17530100
2024-05-17,MSFT,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,415.5506286621094,15352200
2024-05-20,MSFT,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,420.62371826171875,16272100
2024-05-21,MSFT,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,424.28271484375,21453300
2024-05-22,MSFT,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,425.74627685546875,18073700
2024-05-23,MSFT,432.9700012207031,433.6000061035156,425.4200134277344,427.0,422.2653503417969,17211700
2024-05-24,MSFT,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,425.39031982421875,11855300
2024-05-28,MSFT,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,425.54852294921875,15718000
2024-05-29,MSFT,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,424.41131591796875,15517100
2024-05-30,MSFT,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,410.0720520019531,28394500
2024-05-31,MSFT,416.75,416.75,404.510009765625,415.1300048828125,410.5269775390625,47995300
2024-06-03,MSFT,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,408.9347839355469,17484700
2024-06-04,MSFT,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,411.45654296875,14348900
2024-06-05,MSFT,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,419.3084716796875,16988000
2024-06-06,MSFT,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,419.81280517578125,14861300
2024-06-07,MSFT,426.20001220703125,426.2799987792969,423.0,423.8500061035156,419.1502990722656,13621700
2024-06-10,MSFT,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,423.12567138671875,13982900
2024-06-11,MSFT,425.4800109863281,432.82000732421875,425.25,432.67999267578125,427.88232421875,14551100
2024-06-12,MSFT,435.32000732421875,443.3999938964844,433.25,441.05999755859375,436.16943359375,22366200
2024-06-13,MSFT,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,436.68365478515625,15960600
2024-06-14,MSFT,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,437.6626892089844,13582000
2024-06-17,MSFT,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,443.39837646484375,20790000
2024-06-18,MSFT,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,441.3908996582031,17112500
2024-06-20,MSFT,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,440.75799560546875,19877400
2024-06-21,MSFT,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,444.792724609375,34187100
2024-06-24,MSFT,449.79998779296875,452.75,446.4100036621094,447.6700134277344,442.7061767578125,15913700
2024-06-25,MSFT,448.25,451.4200134277344,446.75,450.95001220703125,445.94976806640625,16413400
2024-06-26,MSFT,449.0,453.6000061035156,448.19000244140625,452.1600036621094,447.1463623046875,16507000
2024-06-27,MSFT,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,447.82867431640625,14806300
2024-06-28,MSFT,453.07000732421875,455.3800048828125,446.4100036621094,446.95001220703125,441.9941711425781,28362300
2024-07-01,MSFT,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,451.6656494140625,17662800
2024-07-02,MSFT,453.20001220703125,459.5899963378906,453.1099853515625,459.2799987792969,454.1874084472656,13979800
2024-07-03,MSFT,458.19000244140625,461.0199890136719,457.8800048828125,460.7699890136719,455.6608581542969,9932800
2024-07-05,MSFT,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,462.3755798339844,16000300
2024-07-08,MSFT,466.54998779296875,467.70001220703125,464.4599914550781,466.239990234375,461.0702209472656,12962300
2024-07-09,MSFT,467.0,467.3299865722656,458.0,459.5400085449219,454.4444885253906,17207200
2024-07-10,MSFT,461.2200012207031,466.4599914550781,458.8599853515625,466.25,461.0801086425781,18196100
2024-07-11,MSFT,462.9800109863281,464.7799987792969,451.54998779296875,454.70001220703125,449.6582336425781,23111200
2024-07-12,MSFT,454.3299865722656,456.3599853515625,450.6499938964844,453.54998779296875,448.52093505859375,16324300
2024-07-15,MSFT,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,448.9263916015625,14429400
2024-07-16,MSFT,454.2200012207031,454.29998779296875,446.6600036621094,449.5199890136719,444.53558349609375,17175700
2024-07-17,MSFT,442.5899963378906,444.8500061035156,439.17999267578125,443.5199890136719,438.60211181640625,21778000
2024-07-18,MSFT,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,435.4870300292969,20794800
2024-07-19,MSFT,433.1000061035156,441.1400146484375,432.0,437.1099853515625,432.26324462890625,20940400
2024-07-22,MSFT,441.7900085449219,444.6000061035156,438.9100036621094,442.94000244140625,438.0285949707031,15808800
2024-07-23,MSFT,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,439.9173889160156,13107100
2024-07-24,MSFT,440.45001220703125,441.4800109863281,427.5899963378906,428.8999938964844,424.1442565917969,26805800
2024-07-25,MSFT,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,413.7607116699219,29943800
2024-07-26,MSFT,418.20001220703125,428.9200134277344,417.2699890136719,425.2699890136719,420.55450439453125,23583800
2024-07-29,MSFT,431.5799865722656,432.1499938964844,424.70001220703125,426.7300109863281,421.99835205078125,15125800
2024-07-30,MSFT,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,418.2305908203125,32687600
2024-07-31,MSFT,420.5,421.7799987792969,412.2099914550781,418.3500061035156,413.7112731933594,42891400
2024-08-01,MSFT,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,412.4849548339844,30296400
2024-08-02,MSFT,412.489990234375,415.0,404.3399963378906,408.489990234375,403.9605407714844,29437900
2024-08-05,MSFT,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,390.7684631347656,40709200
2024-08-06,MSFT,400.0,405.6700134277344,398.5,399.6099853515625,395.1790466308594,24946500
2024-08-07,MSFT,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,394.01214599609375,20650900
2024-08-08,MSFT,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,398.2248840332031,20203000
2024-08-09,MSFT,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,401.5179443359375,19276700
2024-08-12,MSFT,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,402.2991638183594,16762900
2024-08-13,MSFT,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,409.41937255859375,19414300
2024-08-14,MSFT,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,412.23773193359375,18267000
2024-08-15,MSFT,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,417.11199951171875,20752100
2024-08-16,MSFT,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,414.5758056640625,22775600
2024-08-19,MSFT,418.9599914550781,421.75,416.4599914550781,421.5299987792969,417.6073303222656,15234000
2024-08-20,MSFT,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,420.846923828125,16387600
2024-08-21,MSFT,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,420.1930847167969,16067300
2024-08-22,MSFT,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,411.6829833984375,19361900
2024-08-23,MSFT,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,412.91143798828125,18493800
2024-08-26,MSFT,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,409.64215087890625,13152800
2024-08-27,MSFT,412.8599853515625,414.3599853515625,410.25,413.8399963378906,409.9888916015625,13492900
2024-08-28,MSFT,414.8800048828125,415.0,407.30999755859375,410.6000061035156,406.7790222167969,14882700
2024-08-29,MSFT,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,409.2756042480469,17045200
2024-08-30,MSFT,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,413.2582092285156,24308300
2024-09-03,MSFT,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,405.6298522949219,20313600
2024-09-04,MSFT,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,405.0948791503906,15135800
2024-09-05,MSFT,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,404.589599609375,14195500
2024-09-06,MSFT,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,397.9618835449219,19609500
2024-09-09,MSFT,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,401.9444580078125,15295100
2024-09-10,MSFT,408.20001220703125,416.3299865722656,407.70001220703125,414.20001220703125,410.3455505371094,19594300
2024-09-11,MSFT,415.5,423.989990234375,409.5799865722656,423.0400085449219,419.103271484375,19266900
2024-09-12,MSFT,423.30999755859375,427.3699951171875,419.75,427.0,423.02642822265625,17395700
2024-09-13,MSFT,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,426.5830078125,15874600
2024-09-16,MSFT,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,427.3260498046875,13834700
2024-09-17,MSFT,440.2300109863281,441.8500061035156,432.2699890136719,435.1499938964844,431.1005554199219,18874200
2024-09-18,MSFT,435.0,436.0299987792969,430.4100036621094,430.80999755859375,426.8009338378906,18898000
2024-09-19,MSFT,441.2300109863281,441.5,436.8999938964844,438.69000244140625,434.6076354980469,21706600
2024-09-20,MSFT,437.2200012207031,439.239990234375,434.2200012207031,435.2699890136719,431.21942138671875,55167100
2024-09-23,MSFT,434.2799987792969,436.4599914550781,430.3900146484375,433.510009765625,429.475830078125,15128900
2024-09-24,MSFT,433.0,433.3500061035156,426.1000061035156,429.1700134277344,425.17626953125,17015800
2024-09-25,MSFT,429.8299865722656,433.1199951171875,428.57000732421875,432.1099853515625,428.0888671875,13396400
2024-09-26,MSFT,435.0899963378906,435.29998779296875,429.1300048828125,431.30999755859375,427.29632568359375,14492000
2024-09-27,MSFT,431.5199890136719,431.8500061035156,427.4700012207031,428.0199890136719,424.0368957519531,14896100
2024-09-30,MSFT,428.2099914550781,430.4200134277344,425.3699951171875,430.29998779296875,426.29571533203125,16807300
2024-10-01,MSFT,428.45001220703125,428.4800109863281,418.80999755859375,420.69000244140625,416.7751770019531,19092900
2024-10-02,MSFT,422.5799865722656,422.82000732421875,416.7099914550781,417.1300048828125,413.2482604980469,16582300
2024-10-03,MSFT,417.6300048828125,419.54998779296875,414.2900085449219,416.5400085449219,412.66375732421875,13686400
2024-10-04,MSFT,418.239990234375,419.75,414.9700012207031,416.05999755859375,412.1882629394531,19169700
2024-10-07,MSFT,416.0,417.1099853515625,409.0,409.5400085449219,405.7289123535156,20919800
2024-10-08,MSFT,410.8999938964844,415.6600036621094,408.1700134277344,414.7099914550781,410.85076904296875,19229300
2024-10-09,MSFT,415.8599853515625,420.3800048828125,414.29998779296875,417.4599914550781,413.5751953125,14974300
2024-10-10,MSFT,415.2300109863281,417.3500061035156,413.1499938964844,415.8399963378906,411.9702453613281,13848400
2024-10-11,MSFT,416.1400146484375,417.1300048828125,413.25,416.32000732421875,412.44586181640625,14144900
2024-10-14,MSFT,417.7699890136719,424.0400085449219,417.5199890136719,419.1400146484375,415.23956298828125,16653100
2024-10-15,MSFT,422.17999267578125,422.4800109863281,415.260009765625,418.739990234375,414.8432312011719,18900200
2024-10-16,MSFT,415.1700134277344,416.3599853515625,410.4800109863281,416.1199951171875,412.2476806640625,15508900
2024-10-17,MSFT,422.3599853515625,422.5,415.5899963378906,416.7200012207031,412.84210205078125,14820000
2024-10-18,MSFT,417.1400146484375,419.6499938964844,416.260009765625,418.1600036621094,414.2687072753906,17145300
2024-10-21,MSFT,416.1199951171875,418.9599914550781,413.75,418.7799987792969,414.8829345703125,14206100
2024-10-22,MSFT,418.489990234375,430.5799865722656,418.0400085449219,427.510009765625,423.5317077636719,25482200
2024-10-23,MSFT,430.8599853515625,431.0799865722656,422.5299987792969,424.6000061035156,420.6487731933594,19654400
2024-10-24,MSFT,425.3299865722656,425.9800109863281,422.3999938964844,424.7300109863281,420.7775573730469,13581600
2024-10-25,MSFT,426.760009765625,432.5199890136719,426.57000732421875,428.1499938964844,424.1656799316406,16899100
2024-10-28,MSFT,431.6600036621094,431.94000244140625,426.29998779296875,426.5899963378906,422.62017822265625,14882400
2024-10-29,MSFT,428.0,433.1700134277344,425.79998779296875,431.95001220703125,427.93035888671875,17644100
2024-10-30,MSFT,437.44000244140625,438.5,432.1000061035156,432.5299987792969,428.5049743652344,29749100
2024-10-31,MSFT,415.3599853515625,416.1600036621094,406.29998779296875,406.3500061035156,402.568603515625,53971000
2024-11-01,MSFT,409.010009765625,415.5,407.5,410.3699951171875,406.5511779785156,24230400
2024-11-04,MSFT,409.79998779296875,410.4200134277344,405.57000732421875,408.4599914550781,404.6589050292969,19672300
2024-11-05,MSFT,408.3699951171875,414.8999938964844,408.0799865722656,411.4599914550781,407.6310119628906,17626000
2024-11-06,MSFT,412.4200134277344,420.45001220703125,410.5199890136719,420.17999267578125,416.2698669433594,26681800
2024-11-07,MSFT,421.2799987792969,426.8500061035156,419.8800048828125,425.42999267578125,421.4710388183594,19901800
2024-11-08,MSFT,425.32000732421875,426.5,421.7799987792969,422.5400085449219,418.6079406738281,16891400
2024-11-11,MSFT,422.5199890136719,424.80999755859375,416.0,418.010009765625,414.1201171875,24503300
2024-11-12,MSFT,418.25,424.44000244140625,417.20001220703125,423.0299987792969,419.0933837890625,19401200
2024-11-13,MSFT,421.6400146484375,429.3299865722656,418.2099914550781,425.20001220703125,421.2431945800781,21502200
2024-11-14,MSFT,425.0,428.1700134277344,420.0,426.8900146484375,422.91748046875,30246900
2024-11-15,MSFT,419.82000732421875,422.79998779296875,413.6400146484375,415.0,411.1380920410156,28247600
2024-11-18,MSFT,414.8699951171875,418.3999938964844,412.1000061035156,415.760009765625,411.8910217285156,24727000
2024-11-19,MSFT,413.1099853515625,417.94000244140625,411.54998779296875,417.7900085449219,413.90216064453125,18133500
2024-11-20,MSFT,416.8699951171875,417.2900085449219,410.5799865722656,415.489990234375,411.6235046386719,19191700
2024-11-21,MSFT,419.5,419.7799987792969,410.2900085449219,412.8699951171875,409.8466491699219,20780200
2024-11-22,MSFT,411.3699951171875,417.3999938964844,411.05999755859375,417.0,413.9463806152344,24814600
2024-11-25,MSFT,418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,415.7232971191406,27691100
2024-11-26,MSFT,419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,424.8559265136719,23458900
2024-11-27,MSFT,425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,419.89251708984375,18332400
2024-11-29,MSFT,420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,420.35906982421875,16271900
2024-12-02,MSFT,421.57000732421875,433.0,421.30999755859375,430.9800109863281,427.82403564453125,20207200
2024-12-03,MSFT,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,428.04241943359375,18302000
2024-12-04,MSFT,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,434.2168884277344,26009400
2024-12-05,MSFT,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,439.3787841796875,21697800
2024-12-06,MSFT,442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,440.3218688964844,18821000
2024-12-09,MSFT,442.6000061035156,448.3299865722656,440.5,446.0199890136719,442.75384521484375,19144400
2024-12-10,MSFT,444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,440.0835876464844,18469500
2024-12-11,MSFT,444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,445.7021484375,19200200
2024-12-12,MSFT,449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,446.2679748535156,20834800
2024-12-13,MSFT,448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,443.9947509765625,20177800
2024-12-16,MSFT,447.2699890136719,452.17999267578125,445.2799987792969,451.5899963378906,448.28314208984375,23598800
2024-12-17,MSFT,451.010009765625,455.2900085449219,449.57000732421875,454.4599914550781,451.132080078125,22733500
2024-12-18,MSFT,451.32000732421875,452.6499938964844,437.0199890136719,437.3900146484375,434.1871032714844,24444500
2024-12-19,MSFT,441.6199951171875,443.17999267578125,436.32000732421875,437.0299987792969,433.8297424316406,22963700
2024-12-20,MSFT,433.1099853515625,443.739990234375,428.6300048828125,436.6000061035156,433.40289306640625,64263700
2024-12-23,MSFT,436.739990234375,437.6499938964844,432.8299865722656,435.25,432.0627746582031,19152500
2024-12-24,MSFT,434.6499938964844,439.6000061035156,434.19000244140625,439.3299865722656,436.11285400390625,7164500
2024-12-26,MSFT,439.0799865722656,440.94000244140625,436.6300048828125,438.1099853515625,434.9018249511719,8194200
2024-12-27,MSFT,434.6000061035156,435.2200012207031,426.3500061035156,430.5299987792969,427.3773193359375,18117700
2024-12-30,MSFT,426.05999755859375,427.54998779296875,421.8999938964844,424.8299865722656,421.7190856933594,13158700
2024-12-31,MSFT,426.1000061035156,426.7300109863281,420.6600036621094,421.5,418.4134521484375,13246500
2025-01-02,MSFT,425.5299987792969,426.07000732421875,414.8500061035156,418.5799865722656,415.51483154296875,16896500
2025-01-03,MSFT,421.0799865722656,424.0299987792969,419.5400085449219,423.3500061035156,420.24993896484375,16662900
2025-01-06,MSFT,428.0,434.32000732421875,425.4800109863281,427.8500061035156,424.71697998046875,20573600
2025-01-07,MSFT,429.0,430.6499938964844,420.79998779296875,422.3699951171875,419.277099609375,18139100
2025-01-08,MSFT,423.4599914550781,426.9700012207031,421.5400085449219,424.55999755859375,421.4510192871094,15054600
2025-01-10,MSFT,424.6300048828125,424.7099914550781,415.0199890136719,418.95001220703125,415.88214111328125,20201100
2025-01-13,MSFT,415.239990234375,418.5,412.2900085449219,417.19000244140625,414.1350402832031,17604800
2025-01-14,MSFT,417.80999755859375,419.739990234375,410.7200012207031,415.6700134277344,412.62615966796875,16935900
2025-01-15,MSFT,419.1300048828125,428.1499938964844,418.2699890136719,426.30999755859375,423.1882019042969,19637800
2025-01-16,MSFT,428.70001220703125,429.489990234375,424.3900146484375,424.5799865722656,421.47088623046875,15300000
2025-01-17,MSFT,434.0899963378906,434.4800109863281,428.1700134277344,429.0299987792969,425.8883361816406,26197500
2025-01-21,MSFT,430.20001220703125,430.8999938964844,425.6000061035156,428.5,425.3621826171875,26085700
2025-01-22,MSFT,437.55999755859375,447.2699890136719,436.0,446.20001220703125,442.9325866699219,27803800
2025-01-23,MSFT,442.0,446.75,441.5,446.7099914550781,443.4388122558594,18389300
2025-01-24,MSFT,445.1600036621094,446.6499938964844,441.3999938964844,444.05999755859375,440.8082580566406,15549500
2025-01-27,MSFT,424.010009765625,435.20001220703125,423.5,434.55999755859375,431.3778381347656,35647800
2025-01-28,MSFT,434.6000061035156,448.3800048828125,431.3800048828125,447.20001220703125,443.9252624511719,23491700
2025-01-29,MSFT,446.69000244140625,446.8800048828125,440.3999938964844,442.3299865722656,439.0909118652344,23581400
2025-01-30,MSFT,418.7699890136719,422.8599853515625,413.1600036621094,414.989990234375,411.95111083984375,54586300
2025-01-31,MSFT,418.9800109863281,420.69000244140625,414.9100036621094,415.05999755859375,412.0205993652344,34161900
